,game_id,team_id,fastBreakPoints,pointsInPaint,biggestLead,secondChancePoints,pointsOffTurnovers,longestRun,points,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,min
0,8787,4,15,34,2,6,2,12,104,37,84,44.0,13,23,56.5,17,32,53.1,5,39,44,19,17,3,12,9,-23,240:00
1,8787,4,21,42,23,16,22,11,127,48,105,45.7,14,18,77.8,17,45,37.8,13,41,54,25,19,8,7,9,23,240:00
2,8788,11,10,46,12,10,20,10,121,41,93,44.1,25,30,83.3,14,39,35.9,9,41,50,30,18,9,17,2,7,240:00
3,8788,11,20,34,10,6,19,10,114,45,95,47.4,9,19,47.4,15,42,35.7,5,40,45,21,25,7,17,4,-7,240:00
4,8789,15,5,44,23,21,8,19,122,42,90,46.7,21,24,87.5,17,47,36.2,8,43,51,29,24,2,16,10,-1,240:00
5,8789,15,15,54,10,24,22,24,123,46,107,43.0,18,27,66.7,13,31,41.9,12,34,46,29,21,9,8,5,1,240:00
6,8790,6,15,46,8,14,22,9,94,37,86,43.0,13,15,86.7,7,23,30.4,9,39,48,18,19,8,17,5,6,240:00
7,8790,6,6,50,9,8,15,8,88,36,90,40.0,10,13,76.9,6,28,21.4,11,36,47,17,16,7,16,5,-6,240:00
8,8791,2,19,42,12,9,17,14,134,48,117,41.0,17,23,73.9,21,57,36.8,15,41,56,34,24,13,18,9,-4,290:00
9,8791,2,14,60,11,14,17,14,138,51,105,48.6,19,27,70.4,17,45,37.8,7,48,55,27,22,9,17,10,4,290:00
10,8792,41,8,56,29,11,18,8,98,36,81,44.4,21,26,80.8,5,27,18.5,7,44,51,20,17,14,21,8,15,240:00
11,8792,41,18,40,5,11,17,10,83,30,97,30.9,16,22,72.7,7,34,20.6,19,35,54,14,21,10,19,4,-15,240:00
12,8793,7,23,54,4,7,12,12,121,47,93,50.5,13,18,72.2,14,38,36.8,7,29,36,38,17,6,10,5,-11,240:00
13,8793,7,22,70,16,13,21,14,132,53,100,53.0,12,12,100,14,33,42.4,13,40,53,28,15,8,10,8,11,240:00
14,8846,22,10,44,20,24,8,11,113,43,91,47.3,14,17,82.4,13,45,28.9,10,39,49,29,20,5,17,4,5,240:00
15,8846,22,18,38,0,13,16,11,108,39,95,41.1,16,21,76.2,14,51,27.5,13,30,43,22,18,10,8,3,-5,240:00
16,8847,17,7,54,26,13,14,11,115,46,92,50.0,12,14,85.7,11,35,31.4,10,30,40,29,22,8,17,2,-8,240:00
17,8847,17,4,54,8,7,27,9,123,43,86,50.0,22,29,75.9,15,37,40.5,10,32,42,21,16,8,15,3,8,240:00
18,8848,30,14,42,13,12,12,12,110,42,95,44.2,11,15,73.3,15,38,39.5,8,32,40,28,20,7,11,6,3,240:00
19,8848,30,17,60,12,16,8,10,107,42,93,45.2,17,24,70.8,6,22,27.3,14,42,56,23,16,6,11,6,-3,240:00
20,8849,19,7,30,8,16,15,10,96,35,96,36.5,9,19,47.4,17,50,34.0,21,29,50,27,25,9,21,3,-20,240:00
21,8849,19,13,44,26,20,30,13,116,39,84,46.4,23,31,74.2,15,36,41.7,13,35,48,22,20,11,13,6,20,240:00
22,8850,7,16,48,16,19,19,8,92,33,81,40.7,23,27,85.2,3,20,15.0,14,43,57,12,14,9,20,3,13,240:00
23,8850,7,10,34,0,3,15,8,79,31,87,35.6,8,13,61.5,9,41,22.0,9,27,36,19,24,13,14,2,-13,240:00
24,8851,10,12,42,5,15,21,13,102,35,86,40.7,19,27,70.4,13,39,33.3,10,27,37,22,22,11,12,4,-8,240:00
25,8851,10,20,42,22,7,20,10,110,38,76,50.0,22,24,91.7,12,27,44.4,6,40,46,22,23,7,20,9,8,240:00
26,8893,14,8,60,11,13,16,11,117,48,91,52.7,5,12,41.7,16,42,38.1,11,27,38,27,21,8,24,4,-2,240:00
27,8893,14,23,78,8,16,26,8,119,49,93,52.7,15,20,75.0,6,25,24.0,11,32,43,26,19,10,17,4,2,240:00
28,8894,29,15,44,8,9,31,9,104,40,90,44.4,11,17,64.7,13,37,35.1,10,29,39,24,19,12,9,6,-3,240:00
29,8894,29,5,40,12,7,5,9,107,39,74,52.7,14,18,77.8,15,30,50.0,5,38,43,29,14,4,17,2,3,240:00
30,8895,24,14,54,0,19,14,11,98,36,87,41.4,21,27,77.8,5,24,20.8,14,32,46,23,19,7,10,6,-13,240:00
31,8895,24,18,46,15,12,10,11,111,42,91,46.2,11,14,78.6,16,41,39.0,10,39,49,26,22,7,11,7,13,240:00
32,8896,2,5,38,23,3,13,21,92,33,79,41.8,16,25,64.0,10,37,27.0,9,41,50,24,20,7,11,9,13,240:00
33,8896,2,12,32,8,6,9,21,79,27,84,32.1,16,20,80.0,9,43,20.9,8,38,46,15,20,8,14,1,-13,240:00
34,8897,6,28,52,2,6,20,10,98,38,82,46.3,16,18,88.9,6,21,28.6,9,38,47,19,17,11,15,4,-5,240:00
35,8897,6,11,36,18,4,20,15,103,38,77,49.4,15,21,71.4,12,28,42.9,5,30,35,24,15,9,14,4,5,240:00
36,8898,38,6,34,16,6,12,8,109,41,88,46.6,17,20,85.0,10,25,40.0,10,32,42,17,23,10,10,3,9,240:00
37,8898,38,6,40,4,23,10,7,100,34,78,43.6,24,30,80.0,8,32,25.0,10,34,44,19,15,6,13,7,-9,240:00
38,8899,1,17,48,6,4,17,12,108,41,94,43.6,13,15,86.7,13,35,37.1,12,40,52,23,16,8,14,4,-9,240:00
39,8899,1,28,28,17,0,26,12,117,43,88,48.9,9,12,75.0,22,48,45.8,7,35,42,34,18,7,14,8,9,240:00
40,8900,9,21,60,10,14,21,12,106,43,91,47.3,12,13,92.3,8,27,29.6,11,33,44,24,16,7,11,4,-2,240:00
41,8900,9,15,46,20,6,8,14,108,42,81,51.9,8,14,57.1,16,34,47.1,3,33,36,28,16,9,11,7,2,240:00
42,8901,16,18,42,15,5,20,10,126,47,78,60.3,11,12,91.7,21,36,58.3,3,32,35,33,14,6,20,7,11,240:00
43,8901,16,8,56,5,11,30,9,115,43,94,45.7,15,16,93.8,14,40,35.0,15,24,39,27,16,11,16,2,-11,240:00
44,8902,8,13,50,12,21,8,12,109,40,93,43.0,21,29,72.4,8,34,23.5,15,41,56,21,23,10,19,4,1,240:00
45,8902,8,23,66,10,6,19,12,108,43,88,48.9,15,20,75.0,7,21,33.3,5,35,40,25,24,10,15,10,-1,240:00
46,8903,5,15,42,7,13,17,14,92,34,91,37.4,14,19,73.7,10,36,27.8,9,40,49,18,14,10,16,2,-22,240:00
47,8903,5,19,42,22,9,13,16,114,42,86,48.8,12,18,66.7,18,45,40.0,7,46,53,33,17,14,16,4,22,240:00
48,8904,23,13,42,8,14,12,14,99,37,86,43.0,13,15,86.7,12,34,35.3,8,32,40,24,16,1,16,3,-13,240:00
49,8904,23,18,54,16,6,16,14,112,42,80,52.5,18,22,81.8,10,30,33.3,4,33,37,27,21,8,8,7,13,240:00
50,8905,27,11,40,16,21,15,11,109,41,83,49.4,15,22,68.2,12,32,37.5,15,34,49,22,17,8,12,3,11,240:00
51,8905,27,9,40,8,10,16,10,98,35,87,40.2,17,19,89.5,11,36,30.6,12,29,41,21,18,6,11,2,-11,240:00
52,8906,40,8,46,22,12,20,11,116,41,81,50.6,17,23,73.9,17,41,41.5,8,38,46,30,20,6,14,4,18,240:00
53,8906,40,6,38,9,7,16,9,98,35,82,42.7,21,26,80.8,7,28,25.0,5,27,32,18,24,11,9,4,-18,240:00
54,8907,2,2,28,26,14,16,15,95,31,78,39.7,17,20,85.0,16,41,39.0,11,35,46,16,16,7,16,4,17,240:00
55,8907,2,5,36,8,10,14,15,78,28,81,34.6,13,19,68.4,9,41,22.0,13,32,45,18,19,8,18,0,-17,240:00
56,8908,14,11,50,9,17,13,9,111,38,88,43.2,24,28,85.7,11,32,34.4,7,36,43,25,21,4,18,4,-12,240:00
57,8908,14,24,54,15,14,27,9,123,44,93,47.3,21,23,91.3,14,31,45.2,13,33,46,29,24,12,12,8,12,240:00
58,8909,25,23,42,6,4,17,13,107,37,87,42.5,18,26,69.2,15,41,36.6,12,38,50,23,16,7,16,2,3,240:00
59,8909,25,19,36,19,11,19,10,104,39,94,41.5,14,17,82.4,12,33,36.4,16,33,49,22,21,8,13,5,-3,240:00
60,8910,4,6,34,16,9,24,10,96,36,80,45.0,13,14,92.9,11,27,40.7,4,41,45,25,21,3,16,4,6,234:00
61,8910,4,13,38,3,6,21,10,90,33,87,37.9,13,18,72.2,11,34,32.4,7,37,44,17,22,11,13,6,-6,240:00
62,8911,31,15,48,16,14,17,9,102,40,90,44.4,16,18,88.9,6,19,31.6,5,43,48,23,14,11,13,7,13,240:00
63,8911,31,12,40,5,8,11,7,89,35,89,39.3,7,10,70.0,12,41,29.3,7,36,43,23,13,9,18,12,-13,240:00
64,8912,19,8,48,2,12,20,10,87,34,96,35.4,13,17,76.5,6,31,19.4,12,27,39,19,15,12,9,4,-28,240:00
65,8912,19,11,66,32,12,9,12,115,49,84,58.3,7,13,53.8,10,25,40.0,5,48,53,34,13,4,18,6,28,240:00
66,8913,7,6,52,1,21,15,7,102,38,82,46.3,16,19,84.2,10,30,33.3,11,28,39,22,13,5,18,3,1,240:00
67,8913,7,13,52,15,18,23,9,101,42,99,42.4,5,9,55.6,12,27,44.4,19,25,44,20,19,11,10,7,-1,240:00
68,8914,24,13,54,22,20,18,14,113,41,96,42.7,21,26,80.8,10,40,25.0,20,39,59,16,17,11,13,4,15,240:00
69,8914,24,10,28,21,5,15,14,98,33,82,40.2,16,21,76.2,16,43,37.2,7,30,37,19,20,4,14,5,-15,240:00
70,8915,16,15,44,21,9,24,16,104,36,88,40.9,26,32,81.2,6,28,21.4,15,47,62,18,16,12,17,4,20,240:00
71,8915,16,3,22,20,12,22,16,84,31,89,34.8,5,7,71.4,17,52,32.7,7,35,42,17,33,8,21,7,-20,240:00
72,8916,23,11,32,7,11,11,12,85,31,87,35.6,12,16,75.0,11,44,25.0,11,30,41,23,18,7,18,2,-41,240:00
73,8916,23,25,46,44,14,29,12,126,47,90,52.2,12,14,85.7,20,50,40.0,9,39,48,36,16,11,12,3,41,240:00
74,8917,15,13,52,9,8,17,14,106,43,88,48.9,6,10,60.0,14,42,33.3,7,33,40,28,18,8,11,2,-4,240:00
75,8917,15,17,36,16,7,10,12,110,40,82,48.8,13,15,86.7,17,39,43.6,6,36,42,27,15,7,13,4,4,240:00
76,8918,5,16,54,3,7,18,9,110,43,92,46.7,13,21,61.9,11,35,31.4,7,21,28,29,19,8,10,5,-30,240:00
77,8918,5,14,46,30,15,16,11,140,48,87,55.2,22,26,84.6,22,44,50.0,13,43,56,29,21,5,18,1,30,240:00
78,8919,14,14,54,9,8,15,7,94,35,75,46.7,16,24,66.7,8,28,28.6,7,40,47,19,16,8,16,6,-1,240:00
79,8919,14,14,38,8,10,19,8,95,36,89,40.4,14,17,82.4,9,40,22.5,10,35,45,19,20,10,11,5,1,240:00
80,8920,40,16,52,5,9,22,13,115,43,83,51.8,14,19,73.7,15,45,33.3,7,24,31,26,19,10,6,3,-3,240:00
81,8920,40,7,48,19,21,8,12,118,47,78,60.3,13,17,76.5,11,21,52.4,7,29,36,30,18,3,14,1,3,240:00
82,8921,27,5,46,14,11,3,15,114,43,81,53.1,15,19,78.9,13,26,50.0,6,35,41,22,22,6,14,5,9,240:00
83,8921,27,13,48,6,22,23,12,105,37,92,40.2,24,30,80.0,7,29,24.1,18,28,46,20,19,7,9,1,-9,240:00
84,8922,2,5,54,2,16,15,9,104,42,86,48.8,11,16,68.8,9,31,29.0,8,28,36,20,14,6,11,2,-3,240:00
85,8922,2,6,40,19,8,10,9,107,41,78,52.6,12,14,85.7,13,39,33.3,7,33,40,19,18,7,15,6,3,240:00
86,8923,1,2,32,12,13,14,9,117,42,97,43.3,20,23,87.0,13,33,39.4,14,36,50,18,16,3,12,1,-4,240:00
87,8923,1,14,48,6,0,12,8,121,45,88,51.1,17,21,81.0,14,43,32.6,5,37,42,26,22,8,12,6,4,240:00
88,8924,17,14,38,0,13,12,13,90,31,90,34.4,19,24,79.2,9,32,28.1,11,48,59,20,17,8,19,5,-15,240:00
89,8924,17,17,34,34,24,19,13,105,36,95,37.9,18,24,75.0,15,55,27.3,12,40,52,22,21,14,11,7,15,240:00
90,8925,4,11,36,15,14,14,9,116,41,80,51.2,17,20,85.0,17,38,44.7,12,36,48,29,15,3,15,0,13,240:00
91,8925,4,15,54,7,9,21,8,103,41,87,47.1,14,18,77.8,7,30,23.3,8,27,35,23,16,10,8,6,-13,240:00
92,8926,7,11,52,17,13,9,10,126,49,90,54.4,9,11,81.8,19,35,54.3,11,37,48,31,18,8,15,2,17,240:00
93,8926,7,10,54,7,12,16,10,109,39,85,45.9,22,24,91.7,9,31,29.0,7,25,32,21,14,9,10,9,-17,240:00
94,8927,40,7,44,13,22,15,11,100,34,89,38.2,24,29,82.8,8,42,19.0,16,34,50,21,17,10,17,7,-7,240:00
95,8927,40,19,48,15,12,19,9,107,43,87,49.4,9,11,81.8,12,32,37.5,7,32,39,24,22,8,13,8,7,240:00
96,8928,21,4,44,5,14,21,12,94,37,94,39.4,10,18,55.6,10,36,27.8,16,33,49,17,10,14,12,3,-7,240:00
97,8928,21,11,50,12,8,12,12,101,41,81,50.6,8,13,61.5,11,27,40.7,4,38,42,24,16,8,19,8,7,240:00
98,8929,15,0,46,15,15,7,11,94,37,83,44.6,14,18,77.8,6,25,24.0,13,41,54,13,24,8,19,7,3,240:00
99,8929,15,18,42,3,16,24,13,91,31,84,36.9,19,22,86.4,10,34,29.4,8,25,33,20,18,14,12,6,-3,240:00
100,8930,31,6,60,16,15,13,12,94,41,100,41.0,6,9,66.7,6,30,20.0,11,35,46,29,16,9,9,10,-5,240:00
101,8930,31,6,44,10,15,8,10,99,35,94,37.2,17,20,85.0,12,42,28.6,15,42,57,21,14,5,13,7,5,240:00
102,8931,14,14,48,4,12,28,12,107,36,79,45.6,25,37,67.6,10,33,30.3,12,30,42,17,16,11,21,3,-13,240:00
103,8931,14,36,48,21,6,33,15,120,44,85,51.8,17,20,85.0,15,46,32.6,7,34,41,31,28,12,15,3,13,240:00
104,8932,5,17,54,13,16,30,19,106,41,101,40.6,14,18,77.8,10,33,30.3,12,32,44,20,21,13,13,2,-14,240:00
105,8932,5,14,38,14,8,19,22,120,41,86,47.7,20,21,95.2,18,48,37.5,7,43,50,24,16,8,20,5,14,240:00
106,8933,24,23,44,19,22,10,11,103,40,91,44.0,10,13,76.9,13,40,32.5,14,41,55,25,18,4,13,4,7,240:00
107,8933,24,5,42,3,13,5,8,96,35,91,38.5,13,16,81.2,13,40,32.5,12,35,47,20,13,7,8,6,-7,240:00
108,8934,4,2,24,8,12,14,13,95,34,86,39.5,16,19,84.2,11,33,33.3,6,36,42,19,16,6,14,7,-23,240:00
109,8934,4,9,54,23,17,17,13,118,46,98,46.9,17,20,85.0,9,31,29.0,15,41,56,21,17,8,9,5,23,240:00
110,8935,22,15,40,16,16,18,15,118,41,97,42.3,19,23,82.6,17,45,37.8,15,30,45,23,27,7,13,8,-7,265:00
111,8935,22,23,56,9,19,28,15,125,46,92,50.0,22,26,84.6,11,28,39.3,15,36,51,28,22,7,13,8,7,265:00
112,8936,23,12,46,11,9,19,11,92,37,87,42.5,9,11,81.8,9,34,26.5,9,30,39,27,16,7,13,0,-16,240:00
113,8936,23,8,32,22,9,15,14,108,43,85,50.6,8,13,61.5,14,35,40.0,9,37,46,27,15,7,12,3,16,240:00
114,8937,20,15,26,1,9,14,10,96,31,78,39.7,21,25,84.0,13,36,36.1,6,31,37,22,20,3,13,3,-17,240:00
115,8937,20,16,50,23,19,22,10,113,42,91,46.2,17,24,70.8,12,41,29.3,12,37,49,28,23,7,9,5,17,240:00
116,8938,1,5,30,15,20,19,13,113,38,82,46.3,20,26,76.9,17,43,39.5,3,32,35,21,16,6,18,2,-14,240:00
117,8938,1,18,44,23,14,23,15,127,44,92,47.8,21,22,95.5,18,44,40.9,10,29,39,31,22,13,13,4,14,240:00
118,8939,28,15,48,24,8,38,14,109,44,93,47.3,9,11,81.8,12,30,40.0,5,33,38,28,21,14,14,9,5,240:00
119,8939,28,13,40,5,9,19,14,104,37,82,45.1,20,26,76.9,10,24,41.7,8,38,46,18,18,6,24,6,-5,240:00
120,9094,25,8,46,2,9,14,9,89,31,87,35.6,20,26,76.9,7,43,16.3,4,41,45,16,14,10,12,10,-13,240:00
121,9094,25,15,50,21,20,16,11,102,40,96,41.7,7,11,63.6,15,46,32.6,9,51,60,31,19,7,13,5,13,240:00
122,9095,15,17,42,12,12,16,12,98,36,91,39.6,17,21,81.0,9,37,24.3,8,39,47,27,18,6,13,3,-2,240:00
123,9095,15,11,46,9,16,13,12,100,36,82,43.9,19,26,73.1,9,35,25.7,8,39,47,25,25,8,13,5,2,240:00
124,9096,7,18,60,31,10,17,11,114,45,80,56.2,14,18,77.8,10,19,52.6,5,43,48,29,22,3,19,4,18,240:00
125,9096,7,10,46,5,8,24,11,96,39,89,43.8,6,15,40.0,12,39,30.8,7,26,33,20,15,8,10,7,-18,240:00
126,9097,41,0,56,10,13,12,9,99,41,92,44.6,8,13,61.5,9,31,29.0,12,28,40,26,15,5,6,3,-17,240:00
127,9097,41,17,72,18,19,13,9,116,49,92,53.3,10,16,62.5,8,18,44.4,15,36,51,28,15,4,10,6,17,240:00
128,9098,29,5,46,8,18,8,9,107,42,91,46.2,12,17,70.6,11,31,35.5,12,30,42,19,18,1,8,3,-22,240:00
129,9098,29,7,52,24,20,8,8,129,47,89,52.8,16,23,69.6,19,46,41.3,8,35,43,30,19,6,5,3,22,240:00
130,9099,23,22,66,22,18,14,12,123,48,94,51.1,13,16,81.2,14,35,40.0,14,33,47,30,21,11,7,1,19,240:00
131,9099,23,6,32,2,4,10,12,104,37,72,51.4,16,21,76.2,14,36,38.9,4,31,35,17,16,2,15,2,-19,240:00
132,9100,24,13,52,8,16,13,17,110,44,91,48.4,11,12,91.7,11,32,34.4,10,32,42,27,21,5,10,2,-2,240:00
133,9100,24,19,46,16,12,12,17,112,41,85,48.2,22,25,88.0,8,28,28.6,9,29,38,27,14,7,9,7,2,240:00
134,9101,19,13,44,17,26,26,11,98,36,93,38.7,16,19,84.2,10,34,29.4,18,36,54,18,15,13,17,10,7,240:00
135,9101,19,12,34,0,17,20,11,91,36,91,39.6,9,12,75.0,10,39,25.6,11,33,44,14,21,7,18,9,-7,240:00
136,9102,11,12,40,9,23,9,11,96,36,86,41.9,10,14,71.4,14,40,35.0,15,36,51,25,13,7,22,5,-8,240:00
137,9102,11,4,44,10,14,19,8,104,43,87,49.4,6,11,54.5,12,30,40.0,8,27,35,28,12,12,12,4,8,240:00
138,9103,10,9,34,3,14,7,8,92,29,76,38.2,25,30,83.3,9,35,25.7,7,38,45,17,20,4,18,7,-18,240:00
