,id,season,date,arena,H_team,A_team_id,A_team,A_team_id,H_score,A_score,ref1,ref2,ref3,ties,leadChange,nugget
155,9191,2018,2021-12-14T00:00:00.000Z,Gainbridge Fieldhouse,Indiana Pacers,15,Golden State Warriors,11,100,102,Michael Smith,Courtney Kirkland,Jenna Reneau,12,9,
156,9192,2018,2021-12-14T00:00:00.000Z,Scotiabank Arena,Toronto Raptors,38,Sacramento Kings,30,124,101,Leon Wood,John Goble,Lauren Holtkamp,0,0,
157,9193,2018,2021-12-14T00:30:00.000Z,State Farm Arena,Atlanta Hawks,1,Houston Rockets,14,126,132,Rodney Mott,Derrick Collins,Evan Scott,5,4,
158,9194,2018,2021-12-14T00:30:00.000Z,TD Garden,Boston Celtics,2,Milwaukee Bucks,21,117,103,Curtis Blair,J.T. Orr,Kevin Scott,4,8,
159,9195,2018,2021-12-14T01:00:00.000Z,FedExForum,Memphis Grizzlies,19,Philadelphia 76ers,27,126,91,Eric Lewis,Mark Lindsay,Andy Nagy,5,5,
160,9196,2018,2021-12-14T01:30:00.000Z,American Airlines Center,Dallas Mavericks,8,Charlotte Hornets,5,120,96,Pat Fraher,Mitchell Ervin,Mousa Dagher,0,0,
161,9197,2018,2021-12-14T02:00:00.000Z,Ball Arena,Denver Nuggets,9,Washington Wizards,41,113,107,Tony Brothers,Eric Dalen,Dannica Mosher,0,0,
162,9198,2018,2021-12-14T03:30:00.000Z,STAPLES Center,LA Clippers,16,Phoenix Suns,28,111,95,Bennie Adams,Brent Barnaky,Kane Fitzgerald,1,1,
163,9199,2018,2021-12-15T00:30:00.000Z,Barclays Center,Brooklyn Nets,4,Toronto Raptors,38,131,129,Ed Malloy,Brett Nansel,J.T. Orr,6,9,
164,9200,2018,2021-12-15T00:30:00.000Z,Madison Square Garden,New York Knicks,24,Golden State Warriors,11,96,105,Sean Corbin,Zach Zarba,Ray Acosta,8,7,
165,9201,2018,2022-01-12T01:00:00.000Z,United Center,Chicago Bulls,6,Detroit Pistons,10,133,87,Michael Smith,Brian Forte,Evan Scott,4,8,
166,9202,2018,2021-12-15T03:00:00.000Z,Moda Center,Portland Trail Blazers,29,Phoenix Suns,28,107,111,Matt Boland,Sean Wright,Jacyn Goble,9,10,
167,9203,2018,2021-12-16T00:00:00.000Z,Rocket Mortgage FieldHouse,Cleveland Cavaliers,7,Houston Rockets,14,124,89,Leon Wood,John Goble,Lauren Holtkamp,0,0,
168,9204,2018,2021-12-16T00:00:00.000Z,Amway Center,Orlando Magic,26,Atlanta Hawks,1,99,111,Pat Fraher,Karl Lane,Andy Nagy,0,2,
169,9205,2018,2021-12-16T00:00:00.000Z,Wells Fargo Center,Philadelphia 76ers,27,Miami Heat,20,96,101,Curtis Blair,Justin Van Duyne,Aaron Smith,5,3,
170,9206,2018,2021-12-16T00:30:00.000Z,American Airlines Center,Dallas Mavericks,8,Los Angeles Lakers,17,104,107,Brian Forte,Marat Kogut,James Williams,12,19,
171,9207,2018,2021-12-16T01:00:00.000Z,Fiserv Forum,Milwaukee Bucks,21,Indiana Pacers,15,114,99,James Capers,Derrick Collins,Brandon Schwab,14,22,
172,9208,2018,2021-12-16T01:00:00.000Z,Paycom Center,Oklahoma City Thunder,25,New Orleans Pelicans,23,110,113,Michael Smith,Josh Tiven,Jenna Schroeder,14,15,
173,9210,2018,2021-12-16T02:00:00.000Z,Ball Arena,Denver Nuggets,9,Minnesota Timberwolves,22,107,124,Mark Lindsay,Nick Buchert,Mitchell Ervin,0,0,
174,9211,2018,2021-12-16T03:00:00.000Z,Vivint Arena,Utah Jazz,40,LA Clippers,16,124,103,Sean Wright,Eric Dalen,Mousa Dagher,6,10,
175,9212,2018,2021-12-16T03:00:00.000Z,Moda Center,Portland Trail Blazers,29,Memphis Grizzlies,19,103,113,Brent Barnaky,Kane Fitzgerald,Danielle Scott,3,5,
176,9213,2018,2021-12-16T03:00:00.000Z,Golden 1 Center,Sacramento Kings,30,Washington Wizards,41,119,105,Matt Boland,Kevin Cutler,Jacyn Goble,6,15,
177,9214,2018,2021-12-17T00:00:00.000Z,Gainbridge Fieldhouse,Indiana Pacers,15,Detroit Pistons,10,122,113,Kevin Scott,Tyler Ford,Robert Hussey,5,8,
178,9215,2018,2021-12-17T00:30:00.000Z,Barclays Center,Brooklyn Nets,4,Philadelphia 76ers,27,114,105,Tom Washington,Pat Fraher,Natalie Sago,4,10,
179,9216,2018,2022-02-04T00:30:00.000Z,Scotiabank Arena,Toronto Raptors,38,Chicago Bulls,6,127,120,JB DeRosa,Kane Fitzgerald,Jenna Schroeder,10,16,
180,9217,2018,2021-12-17T01:00:00.000Z,Toyota Center,Houston Rockets,14,New York Knicks,24,103,116,Brian Forte,Ben Taylor,Scott Twardoski,7,4,
181,9218,2018,2021-12-17T02:00:00.000Z,Footprint Center,Phoenix Suns,28,Washington Wizards,41,118,98,Tre Maddox,Mitchell Ervin,Phenizee Ransom,6,5,
182,9219,2018,2021-12-18T00:00:00.000Z,Amway Center,Orlando Magic,26,Miami Heat,20,105,115,Eric Lewis,J.T. Orr,Tyler Ricks,0,1,
183,9220,2018,2021-12-18T00:30:00.000Z,State Farm Arena,Atlanta Hawks,1,Denver Nuggets,9,115,133,Sean Corbin,Josh Tiven,Justin Van Duyne,3,2,
184,9221,2018,2021-12-18T00:30:00.000Z,TD Garden,Boston Celtics,2,Golden State Warriors,11,107,111,James Capers,Gediminas Petraitis,Tyler Ford,1,4,
185,9222,2018,2021-12-18T03:00:00.000Z,Target Center,Minnesota Timberwolves,22,Los Angeles Lakers,17,110,92,John Goble,Dedric Taylor,Jonathan Sterling,1,1,
186,9223,2018,2021-12-18T02:00:00.000Z,Vivint Arena,Utah Jazz,40,San Antonio Spurs,31,126,128,Brent Barnaky,Kane Fitzgerald,Cheryl Flores,10,16,
187,9224,2018,2021-12-18T01:00:00.000Z,Smoothie King Center,New Orleans Pelicans,23,Milwaukee Bucks,21,116,112,Tony Brothers,Nick Buchert,Danielle Scott,12,12,
188,9225,2018,2021-12-18T03:00:00.000Z,Moda Center,Portland Trail Blazers,29,Charlotte Hornets,5,125,116,JB DeRosa,Marc Davis,Mousa Dagher,1,2,
189,9226,2018,2021-12-18T03:00:00.000Z,Golden 1 Center,Sacramento Kings,30,Memphis Grizzlies,19,105,124,Bennie Adams,Zach Zarba,Eric Dalen,4,6,
190,9227,2018,2021-12-18T17:00:00.000Z,Little Caesars Arena,Detroit Pistons,10,Houston Rockets,14,107,116,Tom Washington,Kevin Cutler,Andy Nagy,3,4,
191,9309,2018,2021-12-30T03:00:00.000Z,Moda Center,Portland Trail Blazers,29,Utah Jazz,40,105,120,David Guthrie,Nick Buchert,Cheryl Flores,0,0,
192,9310,2018,2021-12-30T03:30:00.000Z,Golden 1 Center,Sacramento Kings,30,Dallas Mavericks,8,95,94,Derrick Collins,Jonathan Sterling,Dannica Mosher,8,8,
193,9311,2018,2021-12-31T00:00:00.000Z,Barclays Center,Brooklyn Nets,4,Philadelphia 76ers,27,102,110,Courtney Kirkland,Mark Lindsay,Suyash Mehta,11,19,
194,9312,2018,2021-12-31T00:00:00.000Z,Amway Center,Orlando Magic,26,Milwaukee Bucks,21,118,136,Ed Malloy,CJ Washington,Blanca Burns,4,8,
195,9313,2018,2021-12-31T00:00:00.000Z,Capital One Arena,Washington Wizards,41,Cleveland Cavaliers,7,110,93,Kevin Cutler,Matt Myers,Lauren Holtkamp,7,8,
196,9314,2018,2022-03-08T02:00:00.000Z,Ball Arena,Denver Nuggets,9,Golden State Warriors,11,131,124,Eric Lewis,Brett Nansel,Jacyn Goble,6,4,
197,9315,2018,2021-12-31T18:00:00.000Z,TD Garden,Boston Celtics,2,Phoenix Suns,28,123,108,Bill Kennedy,Scott Twardoski,Tyler Mirkovich,3,8,
198,9316,2018,2021-12-31T20:00:00.000Z,Gainbridge Fieldhouse,Indiana Pacers,15,Chicago Bulls,6,106,108,Brent Barnaky,Andy Nagy,Natalie Sago,4,12,
199,9317,2018,2021-12-31T23:00:00.000Z,Golden 1 Center,Sacramento Kings,30,Dallas Mavericks,8,96,112,David Guthrie,Nick Buchert,Brent Haskill,5,7,
200,9318,2018,2022-01-01T00:00:00.000Z,Toyota Center,Houston Rockets,14,Miami Heat,20,110,120,John Goble,Cheryl Flores,Brandon Adair,5,6,
201,9319,2018,2022-01-01T00:30:00.000Z,Rocket Mortgage FieldHouse,Cleveland Cavaliers,7,Atlanta Hawks,1,118,121,Matt Boland,Josh Tiven,Clare Aubry,3,2,
202,9320,2018,2022-01-01T00:30:00.000Z,Scotiabank Arena,Toronto Raptors,38,LA Clippers,16,116,108,Ben Taylor,Ray Acosta,Suyash Mehta,10,10,
265,9542,2018,2021-08-16T00:00:00.000Z,,Houston Rockets,14,Orlando Magic,26,76,89,Brent Haskill,Agon Abazi,Ben Stirt,,,
266,9543,2018,2021-08-16T01:00:00.000Z,,New Orleans Pelicans,23,Golden State Warriors,11,80,79,Tyler Mirkovich,Matt Rafferty,Julian McFadden,,,
267,9544,2018,2021-08-16T02:00:00.000Z,,Chicago Bulls,6,Memphis Grizzlies,19,91,96,Randy Richardson,Paul Tuomey,Teresa Stuck,,,
268,9545,2018,2021-08-16T19:00:00.000Z,,Washington Wizards,41,Indiana Pacers,15,65,74,Tyler Ricks,Clare Aubry,Intae Hwang,,,
269,9546,2018,2021-08-16T20:00:00.000Z,,Denver Nuggets,9,Milwaukee Bucks,21,94,87,Ryan Sassano,Josh Wilson,Nate Cearley,,,
270,9547,2018,2021-08-16T21:00:00.000Z,,Oklahoma City Thunder,25,San Antonio Spurs,31,116,91,Kelly Broomfield,Nate Anderson,Kaitlyn Bunger,,,
271,9548,2018,2021-08-16T22:00:00.000Z,,Phoenix Suns,28,Cleveland Cavaliers,7,85,88,Toni Patillo,Biniam Maru,Grant Detrick,,,
272,9549,2018,2021-08-16T23:00:00.000Z,,New York Knicks,24,Atlanta Hawks,1,104,85,Matt Kallio,Julian Scott,Hortencia Sanchez-Carrizales,,,
273,9550,2018,2021-08-17T00:00:00.000Z,,Orlando Magic,26,Detroit Pistons,10,78,79,Pat OConnell,Lauren Niemiera,Ian McClenny,,,
274,9551,2018,2021-08-17T01:00:00.000Z,,LA Clippers,16,Memphis Grizzlies,19,95,104,Charles Watson,Omar Bermudez,Paul Tuomey,,,
275,9552,2018,2021-08-17T02:00:00.000Z,,Chicago Bulls,6,Charlotte Hornets,5,99,74,John Conley,Marcy Williams,Jason Alabanza,,,
276,9553,2018,2021-08-17T19:00:00.000Z,Thomas & Mack Center,Miami Heat,20,Dallas Mavericks,8,82,83,Biniam Maru,Omar Bermudez,Teresa Stuck,,,
277,9554,2018,2021-08-17T19:30:00.000Z,Cox Pavilion,Philadelphia 76ers,27,Utah Jazz,40,103,98,Matt Kallio,Greg Dandridge,Hortencia Sanchez-Carrizales,,,
278,9555,2018,2021-08-17T21:00:00.000Z,Thomas & Mack Center,Portland Trail Blazers,29,Houston Rockets,14,92,95,Brent Haskill,Jacob Barnett,Julian McFadden,,,
279,9556,2018,2021-08-17T21:30:00.000Z,Cox Pavilion,Toronto Raptors,38,Brooklyn Nets,4,86,72,Angel Kent,Matt Rafferty,Ben Stirt,,,
280,9557,2018,2021-08-17T23:00:00.000Z,Thomas & Mack Center,Golden State Warriors,11,Los Angeles Lakers,17,76,84,Agon Abazi,J.D. Ralls,Josh Wilson,,,
281,9558,2018,2021-08-17T23:30:00.000Z,Cox Pavilion,Minnesota Timberwolves,22,New Orleans Pelicans,23,59,87,Tyler Mirkovich,Kelsey Reynolds,Julian Scott,,,
282,9559,2018,2021-08-18T01:00:00.000Z,Thomas & Mack Center,Boston Celtics,2,Sacramento Kings,30,67,100,John Conley,ShaRae Mitchell,Tyler Ricks,,,
289,9573,2018,2021-10-21T00:00:00.000Z,Target Center,Minnesota Timberwolves,22,Houston Rockets,14,124,106,Curtis Blair,Tre Maddox,Simone Jelks,,,
290,9574,2018,2021-10-21T00:00:00.000Z,Smoothie King Center,New Orleans Pelicans,23,Philadelphia 76ers,27,97,117,Courtney Kirkland,Karl Lane,Danielle Scott,,,
291,9575,2018,2021-10-21T00:30:00.000Z,AT&T Center,San Antonio Spurs,31,Orlando Magic,26,123,97,Sean Corbin,Ben Taylor,Jenna Schroeder,,,
292,9576,2018,2021-10-21T01:00:00.000Z,Vivint Arena,Utah Jazz,40,Oklahoma City Thunder,25,107,86,Zach Zarba,Mark Lindsay,Ray Acosta,,,
293,9577,2018,2021-10-21T02:00:00.000Z,Footprint Center,Phoenix Suns,28,Denver Nuggets,9,98,110,Leon Wood,Marc Davis,Kevin Cutler,,,
294,9578,2018,2021-10-21T02:00:00.000Z,Moda Center,Portland Trail Blazers,29,Sacramento Kings,30,121,124,Sean Wright,Nick Buchert,Phenizee Ransom,,,
295,9579,2018,2021-10-21T23:30:00.000Z,State Farm Arena,Atlanta Hawks,1,Dallas Mavericks,8,113,87,James Capers,Scott Twardoski,Dedric Taylor,,,
296,9580,2018,2021-10-22T00:00:00.000Z,FTX Arena,Miami Heat,20,Milwaukee Bucks,21,137,95,David Guthrie,Mitchell Ervin,Jonathan Sterling,,,
297,9581,2018,2021-10-22T02:00:00.000Z,Chase Center,Golden State Warriors,11,LA Clippers,16,115,113,Tom Washington,Zach Zarba,Justin Van Duyne,,,
298,9582,2018,2021-10-22T23:00:00.000Z,Rocket Mortgage FieldHouse,Cleveland Cavaliers,7,Charlotte Hornets,5,112,123,Bill Kennedy,Eric Dalen,John Butler,,,
299,9583,2018,2021-10-22T23:00:00.000Z,Amway Center,Orlando Magic,26,New York Knicks,24,96,121,JB DeRosa,Rodney Mott,Bennie Adams,,,
300,9584,2018,2021-10-22T23:00:00.000Z,Capital One Arena,Washington Wizards,41,Indiana Pacers,15,135,134,Eric Lewis,Gediminas Petraitis,Mousa Dagher,,,
301,9585,2018,2021-10-22T23:30:00.000Z,TD Garden,Boston Celtics,2,Toronto Raptors,38,83,115,Derek Richardson,Brian Forte,Curtis Blair,,,
302,9586,2018,2021-10-22T23:30:00.000Z,Wells Fargo Center,Philadelphia 76ers,27,Brooklyn Nets,4,109,114,David Guthrie,Marat Kogut,Tre Maddox,,,
303,9587,2018,2021-10-23T00:00:00.000Z,United Center,Chicago Bulls,6,New Orleans Pelicans,23,128,112,Scott Foster,Jacyn Goble,Brandon Schwab,,,
304,9588,2018,2021-10-23T00:00:00.000Z,Toyota Center,Houston Rockets,14,Oklahoma City Thunder,25,124,91,Sean Corbin,Courtney Kirkland,Danielle Scott,,,
305,9589,2018,2021-10-23T01:00:00.000Z,Ball Arena,Denver Nuggets,9,San Antonio Spurs,31,102,96,Sean Wright,Mark Lindsay,Phenizee Ransom,,,
306,9590,2018,2021-10-23T02:00:00.000Z,STAPLES Center,Los Angeles Lakers,17,Phoenix Suns,28,105,115,Tony Brothers,Nick Buchert,Justin Van Duyne,,,
307,9591,2018,2021-10-23T02:00:00.000Z,Golden 1 Center,Sacramento Kings,30,Utah Jazz,40,101,110,Kevin Cutler,Brent Barnaky,J.T. Orr,,,
308,9592,2018,2021-10-23T22:00:00.000Z,Rocket Mortgage FieldHouse,Cleveland Cavaliers,7,Atlanta Hawks,1,101,95,Scott Wall,Curtis Blair,Nate Green,,,
309,9593,2018,2021-10-23T23:00:00.000Z,Gainbridge Fieldhouse,Indiana Pacers,15,Miami Heat,20,102,91,Michael Smith,James Williams,John Conley,,,
310,9594,2018,2021-10-23T23:30:00.000Z,Scotiabank Arena,Toronto Raptors,38,Dallas Mavericks,8,95,103,Josh Tiven,Aaron Smith,Andy Nagy,,,
311,9595,2018,2021-10-24T00:00:00.000Z,United Center,Chicago Bulls,6,Detroit Pistons,10,97,82,Pat Fraher,Eric Dalen,Ray Acosta,,,
312,9596,2018,2021-10-24T00:00:00.000Z,Target Center,Minnesota Timberwolves,22,New Orleans Pelicans,23,96,89,Matt Boland,Kevin Scott,Gediminas Petraitis,,,
313,9597,2018,2021-10-24T00:30:00.000Z,AT&T Center,San Antonio Spurs,31,Milwaukee Bucks,21,111,121,Ed Malloy,Karl Lane,Scott Twardoski,,,
314,9598,2018,2021-10-24T02:00:00.000Z,Moda Center,Portland Trail Blazers,29,Phoenix Suns,28,134,105,Tom Washington,Zach Zarba,Jenna Schroeder,,,
315,9599,2018,2021-10-24T02:30:00.000Z,STAPLES Center,LA Clippers,16,Memphis Grizzlies,19,114,120,Tony Brothers,Nick Buchert,Brett Nansel,,,
316,9600,2018,2021-10-24T20:00:00.000Z,Barclays Center,Brooklyn Nets,4,Charlotte Hornets,5,95,111,James Capers,Derek Richardson,Suyash Mehta,,,
317,9601,2018,2021-10-24T23:00:00.000Z,Madison Square Garden,New York Knicks,24,Orlando Magic,26,104,110,Bill Kennedy,Tre Maddox,John Butler,,,
318,9602,2018,2021-10-24T23:00:00.000Z,Toyota Center,Houston Rockets,14,Boston Celtics,2,97,107,JB DeRosa,Bennie Adams,Ben Taylor,,,
319,9603,2018,2021-10-24T23:00:00.000Z,Paycom Center,Oklahoma City Thunder,25,Philadelphia 76ers,27,103,115,Rodney Mott,Jacyn Goble,Phenizee Ransom,,,
320,9604,2018,2021-10-25T01:00:00.000Z,Golden 1 Center,Sacramento Kings,30,Golden State Warriors,11,107,119,Derrick Collins,Brent Barnaky,Jenna Schroeder,,,
321,9605,2018,2021-10-25T01:30:00.000Z,STAPLES Center,Los Angeles Lakers,17,Memphis Grizzlies,19,121,118,Marc Davis,Kevin Cutler,Brandon Adair,,,
322,9606,2018,2021-10-25T23:00:00.000Z,Spectrum Center,Charlotte Hornets,5,Boston Celtics,2,129,140,Courtney Kirkland,Matt Boland,Matt Myers,,,
323,9607,2018,2021-10-25T23:00:00.000Z,Gainbridge Fieldhouse,Indiana Pacers,15,Milwaukee Bucks,21,109,119,Leon Wood,Mark Lindsay,CJ Washington,,,
324,9608,2018,2021-10-25T23:30:00.000Z,State Farm Arena,Atlanta Hawks,1,Detroit Pistons,10,122,104,Josh Tiven,Aaron Smith,Jonathan Sterling,,,
325,9609,2018,2021-10-25T23:30:00.000Z,Barclays Center,Brooklyn Nets,4,Washington Wizards,41,104,90,Scott Wall,Tyler Ford,Ray Acosta,,,
326,9610,2018,2021-10-25T23:30:00.000Z,FTX Arena,Miami Heat,20,Orlando Magic,26,107,90,Kevin Scott,Dedric Taylor,Evan Scott,,,
327,9611,2018,2021-10-25T23:30:00.000Z,Scotiabank Arena,Toronto Raptors,38,Chicago Bulls,6,108,111,Michael Smith,James Williams,Suyash Mehta,,,
328,9612,2018,2021-10-26T00:00:00.000Z,Target Center,Minnesota Timberwolves,22,New Orleans Pelicans,23,98,107,Ed Malloy,Eric Dalen,Nate Green,,,
329,9613,2018,2021-10-26T01:00:00.000Z,Ball Arena,Denver Nuggets,9,Cleveland Cavaliers,7,87,99,Tony Brothers,Tom Washington,Nick Buchert,,,
330,9614,2018,2021-10-26T02:30:00.000Z,STAPLES Center,LA Clippers,16,Portland Trail Blazers,29,116,86,Eric Lewis,Brent Barnaky,Natalie Sago,,,
331,9615,2018,2021-10-26T23:30:00.000Z,Madison Square Garden,New York Knicks,24,Philadelphia 76ers,27,112,99,Brett Nansel,James Williams,Mitchell Ervin,,,
332,9616,2018,2021-10-27T00:00:00.000Z,Paycom Center,Oklahoma City Thunder,25,Golden State Warriors,11,98,106,JB DeRosa,Marat Kogut,Ben Taylor,,,
333,9617,2018,2021-10-27T00:30:00.000Z,American Airlines Center,Dallas Mavericks,8,Houston Rockets,14,116,106,Sean Wright,Justin Van Duyne,John Conley,,,
334,9618,2018,2021-10-27T00:30:00.000Z,AT&T Center,San Antonio Spurs,31,Los Angeles Lakers,17,121,125,Brian Forte,Curtis Blair,Andy Nagy,,,
335,9619,2018,2021-10-27T02:00:00.000Z,Vivint Arena,Utah Jazz,40,Denver Nuggets,9,122,110,Derrick Collins,David Guthrie,Brandon Adair,,,
336,9620,2018,2021-10-27T23:00:00.000Z,Amway Center,Orlando Magic,26,Charlotte Hornets,5,111,120,Scott Wall,Josh Tiven,Danielle Scott,,,
337,9621,2018,2021-10-27T23:30:00.000Z,TD Garden,Boston Celtics,2,Washington Wizards,41,107,116,James Capers,Michael Smith,Leon Wood,,,
338,9622,2018,2021-10-27T23:30:00.000Z,Barclays Center,Brooklyn Nets,4,Miami Heat,20,93,106,Ed Malloy,Jacyn Goble,Brandon Schwab,,,
339,9623,2018,2021-10-27T23:30:00.000Z,Scotiabank Arena,Toronto Raptors,38,Indiana Pacers,15,118,100,Marc Davis,Matt Boland,Karl Lane,,,
340,9624,2018,2021-10-27T23:30:00.000Z,Smoothie King Center,New Orleans Pelicans,23,Atlanta Hawks,1,99,102,Pat Fraher,Brian Forte,Evan Scott,,,
341,9631,2018,2021-10-28T23:00:00.000Z,Capital One Arena,Washington Wizards,41,Atlanta Hawks,1,122,111,Derek Richardson,Ben Taylor,CJ Washington,,,
342,9632,2018,2021-10-29T00:00:00.000Z,United Center,Chicago Bulls,6,New York Knicks,24,103,104,David Guthrie,Justin Van Duyne,Nate Green,,,
343,9633,2018,2021-10-29T00:00:00.000Z,Toyota Center,Houston Rockets,14,Utah Jazz,40,91,122,Curtis Blair,Marat Kogut,Mitchell Ervin,,,
344,9634,2018,2021-10-29T00:30:00.000Z,American Airlines Center,Dallas Mavericks,8,San Antonio Spurs,31,104,99,Sean Corbin,Tyler Ford,Brandon Adair,,,
345,9635,2018,2021-10-29T02:00:00.000Z,Chase Center,Golden State Warriors,11,Memphis Grizzlies,19,101,104,Bill Kennedy,Eric Dalen,Jonathan Sterling,,,
346,9636,2018,2021-10-29T23:00:00.000Z,Scotiabank Arena,Toronto Raptors,38,Orlando Magic,26,110,109,James Capers,Leon Wood,Brett Nansel,,,
347,9637,2018,2021-10-29T23:30:00.000Z,Barclays Center,Brooklyn Nets,4,Indiana Pacers,15,105,98,Sean Wright,Dedric Taylor,Phenizee Ransom,,,
348,9638,2018,2021-10-29T23:30:00.000Z,FTX Arena,Miami Heat,20,Charlotte Hornets,5,114,99,Tony Brothers,Brian Forte,Aaron Smith,,,
349,9639,2018,2021-10-30T00:00:00.000Z,Smoothie King Center,New Orleans Pelicans,23,Sacramento Kings,30,109,113,Kevin Scott,Matt Myers,Mitchell Ervin,,,
350,9640,2018,2021-10-30T02:00:00.000Z,Ball Arena,Denver Nuggets,9,Dallas Mavericks,8,106,75,Scott Foster,Bennie Adams,J.T. Orr,,,
351,9641,2018,2021-10-30T02:00:00.000Z,Moda Center,Portland Trail Blazers,29,LA Clippers,16,111,92,Courtney Kirkland,Eric Dalen,Suyash Mehta,,,
352,9642,2018,2021-10-30T02:30:00.000Z,STAPLES Center,Los Angeles Lakers,17,Cleveland Cavaliers,7,113,101,Eric Lewis,Natalie Sago,John Butler,,,
353,9643,2018,2021-10-30T21:00:00.000Z,Capital One Arena,Washington Wizards,41,Boston Celtics,2,115,112,JB DeRosa,Zach Zarba,John Conley,,,
354,9644,2018,2021-10-30T23:00:00.000Z,Little Caesars Arena,Detroit Pistons,10,Orlando Magic,26,110,103,Marc Davis,Lauren Holtkamp,Brandon Schwab,,,
355,9645,2018,2021-10-30T23:00:00.000Z,Smoothie King Center,New Orleans Pelicans,23,New York Knicks,24,117,123,Curtis Blair,CJ Washington,Gediminas Petraitis,,,
356,9646,2018,2021-10-30T23:30:00.000Z,Gainbridge Fieldhouse,Indiana Pacers,15,Toronto Raptors,38,94,97,Tom Washington,Nick Buchert,Jenna Schroeder,,,
357,9647,2018,2021-10-30T23:30:00.000Z,Wells Fargo Center,Philadelphia 76ers,27,Atlanta Hawks,1,122,94,Michael Smith,Ed Malloy,Phenizee Ransom,,,
358,9648,2018,2021-10-31T00:00:00.000Z,United Center,Chicago Bulls,6,Utah Jazz,40,107,99,Scott Wall,Matt Myers,Tyler Ford,,,
359,9649,2018,2021-10-31T00:00:00.000Z,FedExForum,Memphis Grizzlies,19,Miami Heat,20,103,129,Derek Richardson,Brent Barnaky,Josh Tiven,,,
360,9650,2018,2021-10-31T00:00:00.000Z,Fiserv Forum,Milwaukee Bucks,21,San Antonio Spurs,31,93,102,Matt Boland,James Williams,Evan Scott,,,
361,9651,2018,2021-10-31T00:30:00.000Z,Chase Center,Golden State Warriors,11,Oklahoma City Thunder,25,103,82,Bill Kennedy,Tre Maddox,Nate Green,,,
362,9652,2018,2021-10-31T01:00:00.000Z,Target Center,Minnesota Timberwolves,22,Denver Nuggets,9,91,93,Kevin Cutler,Justin Van Duyne,Ray Acosta,,,
363,9653,2018,2021-10-31T02:00:00.000Z,Footprint Center,Phoenix Suns,28,Cleveland Cavaliers,7,101,92,Sean Corbin,Rodney Mott,Jonathan Sterling,,,
364,9654,2018,2021-10-31T19:30:00.000Z,American Airlines Center,Dallas Mavericks,8,Sacramento Kings,30,105,99,Derrick Collins,Pat Fraher,Mousa Dagher,,,
365,9655,2018,2021-10-31T23:00:00.000Z,Spectrum Center,Charlotte Hornets,5,Portland Trail Blazers,29,125,113,James Capers,Dedric Taylor,John Conley,,,
366,9656,2018,2021-10-31T23:00:00.000Z,Fiserv Forum,Milwaukee Bucks,21,Utah Jazz,40,95,107,Scott Foster,Leon Wood,Brett Nansel,,,
367,9657,2018,2021-10-31T23:30:00.000Z,Barclays Center,Brooklyn Nets,4,Detroit Pistons,10,117,91,Mark Lindsay,Scott Twardoski,Aaron Smith,,,
368,9658,2018,2021-11-01T02:30:00.000Z,STAPLES Center,Los Angeles Lakers,17,Houston Rockets,14,95,85,Courtney Kirkland,Eric Dalen,Nate Green,,,
369,9659,2018,2021-11-01T23:00:00.000Z,Spectrum Center,Charlotte Hornets,5,Cleveland Cavaliers,7,110,113,Pat Fraher,Nick Buchert,Brandon Schwab,,,
370,9660,2018,2021-11-01T23:00:00.000Z,Gainbridge Fieldhouse,Indiana Pacers,15,San Antonio Spurs,31,131,118,David Guthrie,Jacyn Goble,Danielle Scott,,,
371,9661,2018,2021-11-01T23:00:00.000Z,Wells Fargo Center,Philadelphia 76ers,27,Portland Trail Blazers,29,113,103,Scott Wall,Ben Taylor,Evan Scott,,,
372,9662,2018,2021-11-01T23:30:00.000Z,State Farm Arena,Atlanta Hawks,1,Washington Wizards,41,118,111,Marc Davis,Suyash Mehta,Brandon Adair,,,
373,9663,2018,2021-11-01T23:30:00.000Z,TD Garden,Boston Celtics,2,Chicago Bulls,6,114,128,Ed Malloy,Ray Acosta,Natalie Sago,,,
374,9664,2018,2021-11-01T23:30:00.000Z,Madison Square Garden,New York Knicks,24,Toronto Raptors,38,104,113,Marat Kogut,Kevin Cutler,Phenizee Ransom,,,
375,9665,2018,2021-11-02T00:00:00.000Z,FedExForum,Memphis Grizzlies,19,Denver Nuggets,9,106,97,Matt Boland,Curtis Blair,Jenna Schroeder,,,
376,9666,2018,2021-11-02T00:00:00.000Z,Target Center,Minnesota Timberwolves,22,Orlando Magic,26,97,115,Mitchell Ervin,Tyler Ford,Andy Nagy,,,
377,9667,2018,2021-11-02T02:30:00.000Z,STAPLES Center,LA Clippers,16,Oklahoma City Thunder,25,99,94,Sean Corbin,James Williams,Jonathan Sterling,,,
378,9668,2018,2021-11-02T23:00:00.000Z,Little Caesars Arena,Detroit Pistons,10,Milwaukee Bucks,21,89,117,Brian Forte,Marat Kogut,John Butler,,,
379,9669,2018,2021-11-02T23:30:00.000Z,American Airlines Center,Dallas Mavericks,8,Miami Heat,20,110,125,Rodney Mott,Brett Nansel,Dedric Taylor,,,
